,document_id,sentence_number,sentence_text,tagged_text,ner_tag,tagged_text_loci,ner_model,probability
2751,1630164565278457858,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2752,1630163651394174978,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2753,1630163651394174978,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2754,1630163415590215683,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2755,1630163415590215683,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2756,1630162957362692096,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2757,1630162957362692096,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2758,1630160739867725824,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2759,1630160739867725824,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2760,1630157629342507008,1, court convicts 8 isis terrorists for planting ieds at various locations in up one of the ied that was planted in the bhopal ujjain passenger train on march 7 2017 that had left 10 passengers injured ,8 isis bhopal ujjain,B-group,3,tner/bert-large-tweetner7-2020,0.999266
2761,1630155415056171008,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2762,1630155415056171008,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2763,1630155269429927936,1, at least 6 levies soldiers were injured in an ied attack in the jantli area of kohlu district ,6 levies jantli kohlu,B-group,3,tner/bert-large-tweetner7-2020,0.999974
2764,1630154978550595584,1,at least six paramilitary force levies personnel including an officer of risaldar rank were injured in ied attack in jantli area of the district as per local sources targeted officials were performing their duties during lg elections ,jantli area,B-location,19,tner/bert-large-tweetner7-2020,0.999985
2765,1630154978550595584,1,at least six paramilitary force levies personnel including an officer of risaldar rank were injured in ied attack in jantli area of the district as per local sources targeted officials were performing their duties during lg elections ,district,B-location,23,tner/bert-large-tweetner7-2020,0.779554
2766,1630151544812478464,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2767,1630151544812478464,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2768,1630151230143229952,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2769,1630151230143229952,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2770,1630151089977962496,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2771,1630151089977962496,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
