id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name
1550472028020301824,ChinHumanRights, when the military arrives in a village they use churches as a base because they know that christians from the resistance forces will not attack them in the church ,2022-07-22,True,@ChinHumanRights,Org,Myanmar, when the military arrives in a village they use churches as a base because they know that christians from the resistance forces will not attack them in the church ,2,61,2_junta_13_juntas_they
1550392582600945666,ChinHumanRights, says in chin state the junta targets churches hospitals and schools we know from testimonies from former members of the army that we have collected that the military is instructed to clear everything that may be in their way ,2022-07-22,True,@ChinHumanRights,Org,Myanmar, says in chin state the junta targets churches hospitals and schools we know from testimonies from former members of the army that we have collected that the military is instructed to clear everything that may be in their way ,2,61,2_junta_13_juntas_they
1550364980200890369,ChinHumanRights,the sheer magnitude of the crises facing the chin people following the coup demands a new creative approach to confront reality adapt to the fluid environment our strategy in response to meeting these challenges have included restructuring accordingly ,2022-07-22,True,@ChinHumanRights,Org,Myanmar,the sheer magnitude of the crises facing the chin people following the coup demands a new creative approach to confront reality adapt to the fluid environment our strategy in response to meeting these challenges have included restructuring accordingly ,-1,168,-1_people_at_to_in
1550349176851947520,ChinHumanRights,rt fourth oral hearing of the international parliamentary inquiry into the global response to the crisis in 3rd part s ,2022-07-22,True,@ChinHumanRights,Org,Myanmar, fouh oral hearing of the international parliamentary inquiry into the global response to the crisis in 3rd pa s ,-1,168,-1_people_at_to_in
1550730981140615168,OCHAAsiaPac,rt  latest humanitarian updates overview of humanitarian needs and priorities mapping ,2022-07-23,True,@OCHAAsiaPac,Org,Asia Pacific,  latest humanitarian updates overview of humanitarian needs and priorities mapping ,3,31,3_humanitarian_beyond_five_point
1550909617743470592,MyanmarWitness,rt a group of open source researchers tracking human rights abuses has verified more than 200 reports ,2022-07-23,True,@MyanmarWitness,Org,Myanmar, a group of open source researchers tracking human rights abuses has verified more than 200 repos ,5,26,5_rights_human_violations_abuses
1550782324132003840,MyanmarWitness, myanmar the forgotten revolution new documentary out soon by with the peaceful protest was not enough so we had to take up arms  ,2022-07-23,True,@MyanmarWitness,Org,Myanmar, myanmar the forgotten revolution new documentary out soon by with the peaceful protest was not enough so we had to take up arms  ,0,95,0_myanmar_burma_military_myanmars
1550727989742166018,MyanmarWitness,rt bbc news x myanmar witness media partnerships soldiers in the myanmar military have admitted to killing torturing ,2022-07-23,True,@MyanmarWitness,Org,Myanmar, bbc news x myanmar witness media panerships soldiers in the myanmar military have admitted to killing touring ,0,95,0_myanmar_burma_military_myanmars
1550895121826082816,ChinHumanRights,how works and responds to the situation in chin state ,2022-07-23,True,@ChinHumanRights,Org,Myanmar,how works and responds to the situation in chin state ,-1,168,-1_people_at_to_in
1550894489513836544,ChinHumanRights,support human rights work and relief efforts in response to the disastrous humanitarian situation in chin state by donating to ,2022-07-23,True,@ChinHumanRights,Org,Myanmar,suppo human rights work and relief effos in response to the disastrous humanitarian situation in chin state by donating to ,6,25,6_rohingya_genocide_refugees_mizoram
1550716705885659136,ChinHumanRights,rt salai zaa uk ling of gave testimony on the disastrous humanitarian situation in chin state at the 4th h ,2022-07-23,True,@ChinHumanRights,Org,Myanmar, salai zaa uk ling of gave testimony on the disastrous humanitarian situation in chin state at the 4th h ,-1,168,-1_people_at_to_in
1550916553151053831,nslwin,rt we need reasonable empathetic intelligent and principle anchored voices in international affairs v glad to see a fellow s ,2022-07-23,True,@nslwin,Activist,Myanmar, we need reasonable empathetic intelligent and principle anchored voices in international affairs v glad to see a fellow s ,10,10,10_reach_education_principled_mindset
1551159244698710018,ChinHumanRights, video joins a panel discussion on right to seek safety in and karenni states speaking about the current situation and making a case for urgent international assistance to the displaced populations in burmas western borders ,2022-07-24,True,@ChinHumanRights,Org,Myanmar, video joins a panel discussion on right to seek safety in and karenni states speaking about the current situation and making a case for urgent international assistance to the displaced populations in burmas western borders ,-1,168,-1_people_at_to_in
1551249759838633984,MTA_Calendar,we stand with all the other women in our movements that have had to deal with sexual harassment unwanted advances we at believe that this behaviour harassment has no place in the 1 ,2022-07-24,True,@MTA_Calendar,Org,Asia,we stand with all the other women in our movements that have had to deal with sexual harassment unwanted advances we at believe that this behaviour harassment has no place in the 1 ,5,26,5_rights_human_violations_abuses
1551521271468687360,aapp_burma,rt 4 democracy defenders brutally executed they were detained by an illegal murderous junta the trial was a k ,2022-07-25,True,@aapp_burma,Org,Myanmar, 4 democracy defenders brutally executed they were detained by an illegal murderous junta the trial was a k ,2,61,2_junta_13_juntas_they
1551593921175773190,kyawhsanhlaing1,rt in a new analysis writes about why rising tension between the arakan army and the junta in recent mont ,2022-07-25,True,@kyawhsanhlaing1,Journalist,Myanmar, in a new analysis writes about why rising tension between the arakan army and the junta in recent mont ,2,61,2_junta_13_juntas_they
1551559752408150018,PVamplify,rt to continue to commit war crimes and crimes against humanity japan must stop aiding and abetting the myanmar military s a ,2022-07-25,True,@PVamplify,Org,Myanmar, to continue to commit war crimes and crimes against humanity japan must stop aiding and abetting the myanmar military s a ,0,95,0_myanmar_burma_military_myanmars
1551433201297436673,ChinHumanRights, condemns the executions of 2 political prisoner it is now particularly timely for asean to review its relations with the myanmar junta and to stop enabling the junta including by expelling or suspending myanmar from the regional blocs membership altogether ,2022-07-25,True,@ChinHumanRights,Org,Myanmar, condemns the executions of 2 political prisoner it is now paicularly timely for asean to review its relations with the myanmar junta and to stop enabling the junta including by expelling or suspending myanmar from the regional blocs membership altogether ,0,95,0_myanmar_burma_military_myanmars
1551682202219454467,nslwin,rt words of international condemnations are empty the system of genocidal military dictatorship that allows t ,2022-07-25,True,@nslwin,Activist,Myanmar, words of international condemnations are empty the system of genocidal military dictatorship that allows t ,2,61,2_junta_13_juntas_they
1551598614438416387,nslwin,rt genocide should have been a red line regime had crossed in 2017 look what it is doing now htt ,2022-07-25,True,@nslwin,Activist,Myanmar, genocide should have been a red line regime had crossed in 2017 look what it is doing now htt ,6,25,6_rohingya_genocide_refugees_mizoram
1551562749611745280,nslwin,rt instead of our 4 executed comrade brothers this is one of the guys from terrorist tatmadaw who need to be executed ,2022-07-25,True,@nslwin,Activist,Myanmar, instead of our 4 executed comrade brothers this is one of the guys from terrorist tatmadaw who need to be executed ,2,61,2_junta_13_juntas_they
1551543478823395328,nslwin,rt needs a new principled approach regime is a hellhound at large it has absolutely regards for internationa ,2022-07-25,True,@nslwin,Activist,Myanmar, needs a new principled approach regime is a hellhound at large it has absolutely regards for internationa ,10,10,10_reach_education_principled_mindset
1551497946163716096,nslwin,rt some leaders of protest were locked up and tortured in solitary confinement in s insein jail after a prison unrest ,2022-07-25,True,@nslwin,Activist,Myanmar, some leaders of protest were locked up and toured in solitary confinement in s insein jail after a prison unrest ,2,61,2_junta_13_juntas_they
1551496614757515264,nslwin,rt disrespects the will of people and holds little potential for delivering justice for survivors r ,2022-07-25,True,@nslwin,Activist,Myanmar, disrespects the will of people and holds little potential for delivering justice for survivors r ,-1,168,-1_people_at_to_in
1552477182551019521,OCHAAsiaPac,rt great to see the joint analysis of disaster exposure collaboration between sa ,2022-07-28,True,@OCHAAsiaPac,Org,Asia Pacific, great to see the joint analysis of disaster exposure collaboration between sa ,-1,168,-1_people_at_to_in
